URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label,is_alive
http://www.iphanyi.mywire.org,28,www.iphanyi.mywire.org,22,0,329,54.06107862,0.571428571,0.0799628,0.052905929,3,2,0,0,0.0,15,0.536,0,0.0,0,0,0,2,0.071,0,33,137,1,iphanyimywire,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True
https://www.mykeuken.com,23,www.mykeuken.com,16,0,219,100.0,1.0,0.5229071,0.055098012,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1914,9085,1,mykeuken,100.0,100.0,1,0,0,0,0,0,1,4,0,1,1,0,0,0,0,0,1,26,9,7,248,0,259,1,True
https://www.eljaya.com,21,www.eljaya.com,14,0,219,100.0,1.0,0.5229071,0.061239607,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,2930,22979,1,eljaya,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,92,23,38,234,7,267,1,True
https://www.release-the-pain.com,31,www.release-the-pain.com,24,0,219,100.0,0.5,0.5229071,0.067607258,3,1,0,0,0.0,16,0.516,0,0.0,0,0,0,3,0.097,1,2890,10789,1,release-the-pain,100.0,100.0,0,0,1,0,0,1,1,34,0,1,0,1,0,0,1,0,1,33,13,22,164,1,28,1,True
https://www.kapalya.com,22,www.kapalya.com,15,0,219,100.0,1.0,0.5229071,0.057461447,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,3574,285,1,kapalya,100.0,100.0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,1,1,1,16,9,23,0,3,62,1,True
https://www.fulfillmentbyasap.com,32,www.fulfillmentbyasap.com,25,0,219,100.0,1.0,0.5229071,0.051177245,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1449,987,1,fulfillmentbyasap,100.0,100.0,1,1,1,1,0,1,0,2,0,1,1,1,0,0,1,0,1,42,14,15,123,4,13,1,True
https://www.campingroadtrip.com,30,www.campingroadtrip.com,23,0,219,100.0,1.0,0.5229071,0.061581527,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,978,12541,1,campingroadtrip,100.0,100.0,1,0,0,0,0,1,0,5,0,1,1,1,0,0,1,0,1,37,7,8,50,0,22,1,True
https://www.visitpitcairn.pn,27,www.visitpitcairn.pn,20,0,338,100.0,1.0,1.02e-05,0.053835525,2,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,10434,184909,1,visititcairn,0.0,0.0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,88,3,17,83,3,20,1,True
https://www.pluscardenabbey.org,30,www.pluscardenabbey.org,23,0,329,100.0,1.0,0.0799628,0.055514778,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,4504,14662,1,pluscardenabbey,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,18,4,14,153,2,11,1,True
https://www.cbmuk.org.uk,23,www.cbmuk.org.uk,16,0,380,100.0,0.666666667,0.028555,0.047754802,2,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,775,9381,1,cbmkorg,0.0,0.0,1,1,1,0,0,1,0,3,0,1,1,0,1,1,0,0,1,36,12,26,108,2,109,1,True
https://www.pwc.nl,17,www.pwc.nl,10,0,281,100.0,1.0,0.0082003,0.041560241,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,5438,11253,1,pwc,100.0,100.0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,36,3,21,504,81,427,1,True
https://www.mytecbits.com,24,www.mytecbits.com,17,0,219,100.0,1.0,0.5229071,0.060424902,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1065,9698,1,mytecbits,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,25,10,12,190,3,177,1,True
https://www.yumingschool.org,27,www.yumingschool.org,20,0,329,100.0,1.0,0.0799628,0.058618774,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,644,9381,1,yumingschool,100.0,100.0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,11,6,8,55,0,50,1,True
https://www.mfaic.gov.kh,23,www.mfaic.gov.kh,16,0,752,100.0,0.666666667,3.95e-05,0.050181395,2,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,3242,2544,1,mfaicgov,0.0,0.0,0,0,1,0,0,0,0,4,0,1,1,0,0,0,1,0,1,73,10,8,213,27,43,1,True
https://www.worldtrademarkreview.com,35,www.worldtrademarkreview.com,28,0,219,100.0,1.0,0.5229071,0.058616482,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,1217,1447,1,worldtrademarkreview,100.0,100.0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,9,1,7,125,7,23,1,True
https://www.stevenroyce.com,26,www.stevenroyce.com,19,0,219,100.0,1.0,0.5229071,0.067222203,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1549,388,1,stevenroyce,100.0,100.0,0,1,0,0,0,1,0,5,0,1,1,1,0,0,0,0,1,43,9,16,2,3,11,1,True
https://www.rvaonthecheap.com,28,www.rvaonthecheap.com,21,0,219,100.0,1.0,0.5229071,0.063388628,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,686,9381,1,rvaonthecheap,100.0,100.0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,42,20,24,137,0,151,1,True
https://www.jquery-plugins.net,29,www.jquery-plugins.net,22,0,240,100.0,0.571428571,0.0384199,0.043719898,3,1,0,0,0.0,15,0.517,0,0.0,0,0,0,2,0.069,1,849,649,1,jquery-plugins,100.0,100.0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,30,0,16,256,2,34,1,True
https://www.younglives.org.uk,28,www.younglives.org.uk,21,0,380,100.0,0.785714286,0.028555,0.051462836,2,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,1774,5814,1,yonglivesorg,0.0,0.0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,49,2,5,124,0,116,1,True
https://www.avanluce.com,23,www.avanluce.com,16,0,219,100.0,1.0,0.5229071,0.06438534,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,871,13181,1,avanluce,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,6,55,39,115,1,113,1,True
https://www.internationalrentalnews.com,38,www.internationalrentalnews.com,31,0,219,100.0,1.0,0.5229071,0.06587293,3,1,0,0,0.0,25,0.658,0,0.0,0,0,0,1,0.026,1,3640,867,1,internationalrentalnews,100.0,100.0,1,0,1,0,0,0,0,3,0,1,1,1,1,0,0,0,1,142,9,14,148,15,176,1,True
https://www.mthclassroomadventures.org,37,www.mthclassroomadventures.org,30,0,329,100.0,1.0,0.0799628,0.062751452,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,1733,976,1,mthclassroomadventures,100.0,100.0,0,0,1,0,0,0,0,4,0,1,1,0,1,0,0,0,1,29,12,17,79,3,76,1,True
https://www.bubwith.net,22,www.bubwith.net,15,0,240,100.0,1.0,0.0384199,0.041959157,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,897,1484,1,bubwith,100.0,100.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,3,3,0,1,2,1,True
https://www.elizabethnj.org,26,www.elizabethnj.org,19,0,329,100.0,1.0,0.0799628,0.053931115,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,2424,3113,1,elizabethnj,100.0,100.0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,12,18,71,0,24,1,True
https://www.oxfordpreservation.org.uk,36,www.oxfordpreservation.org.uk,29,0,380,100.0,0.863636364,0.028555,0.058847773,2,2,0,0,0.0,22,0.611,0,0.0,0,0,0,2,0.056,1,971,16877,1,oxfordpreservationorg,0.0,0.0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,20,8,21,207,1,20,1,True
https://www.reneweuropegroup.eu,30,www.reneweuropegroup.eu,23,0,787,100.0,1.0,0.0056158,0.061714633,2,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1395,2683,1,rnwuropgroup,0.0,0.0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,6,8,15,56,0,25,1,True
https://www.alkhaleejkitchenequip.com,36,www.alkhaleejkitchenequip.com,29,0,219,100.0,1.0,0.5229071,0.05381805,3,1,0,0,0.0,23,0.639,0,0.0,0,0,0,1,0.028,1,880,2562,1,alkhaleejkitchenequip,100.0,100.0,0,1,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,64,11,17,79,3,87,1,True
https://www.actualidadmascotas.com,33,www.actualidadmascotas.com,26,0,219,100.0,1.0,0.5229071,0.065611026,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,773,9381,1,actualidadmastas,0.0,0.0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,25,14,23,83,1,90,1,True
https://www.art-in-berlin.de,27,www.art-in-berlin.de,20,0,976,100.0,0.538461538,0.0326503,0.0573206,2,1,0,0,0.0,12,0.444,0,0.0,0,0,0,3,0.111,1,245,1468,1,art-in-berlin,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13,3,6,20,2,25,1,True
https://www.ousa.ca,18,www.ousa.ca,11,0,950,100.0,1.0,0.0101825,0.068842005,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,617,1447,1,ousa,100.0,100.0,1,0,1,1,0,0,0,3,0,1,1,1,0,0,1,0,1,18,2,16,26,0,24,1,True
https://www.dolomititour.com,27,www.dolomititour.com,20,0,219,100.0,1.0,0.5229071,0.067695693,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,611,548,1,dolomititour,100.0,100.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,33,1,3,106,2,20,1,True
https://www.cupoftea.co.uk,25,www.cupoftea.co.uk,18,0,380,100.0,0.818181818,0.028555,0.061816594,2,2,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,407,4533,1,cpofteaco,0.0,0.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,34,1,6,80,3,9,1,True
https://www.bighart.org,22,www.bighart.org,15,0,329,100.0,1.0,0.0799628,0.055703162,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,555,9381,1,bighart,100.0,100.0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,22,6,6,53,0,59,1,True
https://www.spherion.com,23,www.spherion.com,16,0,219,100.0,1.0,0.5229071,0.065450033,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,2332,2456,1,spherion,100.0,100.0,1,1,1,0,0,1,0,3,0,1,1,1,0,0,1,0,1,41,2,17,211,14,72,1,True
https://www.sodalite.eu,22,www.sodalite.eu,15,0,787,100.0,1.0,0.0056158,0.067773628,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,716,6963,1,sodalit,87.5,87.5,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,17,2,4,32,3,18,1,True
https://www.himinfo.net,22,www.himinfo.net,15,0,240,100.0,1.0,0.0384199,0.059326084,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,502,354,1,himinfo,100.0,100.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,7,12,11,2,0,1,True
https://www.infotech.com,23,www.infotech.com,16,0,219,100.0,1.0,0.5229071,0.065445596,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1660,7696,1,infotech,100.0,100.0,1,0,1,0,0,1,0,2,1,1,1,1,1,0,1,1,1,29,5,21,218,0,112,1,True
https://www.scotns.org.uk,24,www.scotns.org.uk,17,0,380,100.0,0.7,0.028555,0.062367467,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,433,8047,1,scotnsorg,0.0,0.0,0,1,1,0,0,0,2,1,0,1,1,1,0,0,0,0,1,12,19,14,66,0,73,1,True
https://www.coppercanyontrails.org,33,www.coppercanyontrails.org,26,0,329,100.0,1.0,0.0799628,0.064357769,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,479,1773,1,coppercanyontrails,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,14,3,4,0,12,15,1,True
https://www.viktorfrankl.org,27,www.viktorfrankl.org,20,0,329,100.0,1.0,0.0799628,0.053500877,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,884,349,1,viktfrankl,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17,3,6,3,1,30,1,True
https://www.digitalnewsasia.com,30,www.digitalnewsasia.com,23,0,219,100.0,1.0,0.5229071,0.060891605,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,2179,6765,1,digitalnewsasia,100.0,100.0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,82,6,13,297,0,91,1,True
https://www.defenseadvancement.com,33,www.defenseadvancement.com,26,0,219,100.0,1.0,0.5229071,0.064493731,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,2504,36915,1,defenseadvancement,100.0,100.0,1,1,1,0,0,0,0,21,0,1,1,1,0,0,0,0,1,102,4,36,111,0,108,1,True
https://www.deshanait.com,24,www.deshanait.com,17,0,219,100.0,1.0,0.5229071,0.06484506,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1891,432,1,deshanait,100.0,100.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,30,4,34,1,12,15,1,True
https://www.canalstreetchronicles.com,36,www.canalstreetchronicles.com,29,0,219,100.0,1.0,0.5229071,0.067882434,3,1,0,0,0.0,23,0.639,0,0.0,0,0,0,1,0.028,1,6362,29756,1,canalstreetchronicles,100.0,100.0,1,0,1,0,0,1,0,2,0,1,1,0,0,1,1,1,1,105,4,17,200,0,307,1,True
https://www.jubileeusa.org,25,www.jubileeusa.org,18,0,329,100.0,1.0,0.0799628,0.056589298,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,796,4099,1,jubileeusa,100.0,100.0,1,0,1,1,0,1,0,3,0,1,1,1,0,1,1,0,0,23,1,16,62,0,15,1,True
https://www.tondadesign.it,25,www.tondadesign.it,18,0,411,100.0,1.0,0.012178,0.059530372,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,965,7276,1,tondadesgn,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,42,28,8,86,0,92,1,True
https://www.lionbridge.com,25,www.lionbridge.com,18,0,219,100.0,1.0,0.5229071,0.061453385,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,3664,6155,1,lionbridge,100.0,100.0,0,0,1,0,0,1,0,2,0,1,0,1,0,1,0,0,1,63,4,19,219,0,25,1,True
https://www.eurochicago.com,26,www.eurochicago.com,19,0,219,100.0,1.0,0.5229071,0.06969378,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,3150,2333,1,eurochicago,100.0,100.0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,44,12,22,261,2,265,1,True
https://www.previewsworld.com,28,www.previewsworld.com,21,0,219,100.0,1.0,0.5229071,0.055363285,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1668,640,1,previewsworld,100.0,100.0,1,0,1,0,0,1,1,2,0,1,1,1,0,0,0,0,1,70,1,1,314,12,52,1,True
https://www.myloope.com,22,www.myloope.com,15,0,219,100.0,1.0,0.5229071,0.068072104,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1090,10363,1,myloope,100.0,100.0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,24,8,3,39,0,3,1,True
https://www.mygenealogyhound.com,31,www.mygenealogyhound.com,24,0,219,100.0,1.0,0.5229071,0.057211943,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,276,488,1,mygenealogyhound,100.0,100.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,2,3,1,True
https://www.jpharmtechnol.com,28,www.jpharmtechnol.com,21,0,219,100.0,1.0,0.5229071,0.058608058,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,301,846,1,jpharmtechnol,100.0,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,10,1,True
https://www.sexteenmovs.net,26,www.sexteenmovs.net,19,0,240,100.0,1.0,0.0384199,0.062946851,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,319,514,1,sexteenmovs,100.0,100.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,259,1,0,52,0,255,1,True
https://www.culoz.fr,19,www.culoz.fr,12,0,336,100.0,1.0,0.0141483,0.044936503,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1205,8964,1,culoz,100.0,100.0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,26,14,26,0,26,199,1,True
https://www.nextwavemultimedia.com,33,www.nextwavemultimedia.com,26,0,219,100.0,1.0,0.5229071,0.05774617,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1430,391,1,nextwavemultimedia,100.0,100.0,0,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,1,98,11,19,14,0,77,1,True
https://www.dubstore.co.jp,25,www.dubstore.co.jp,18,0,687,100.0,0.818181818,0.0230451,0.057309703,2,2,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,667,283,1,dubstoreco,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,40,0,3,49,0,58,1,True
https://www.rasmussenreports.com,31,www.rasmussenreports.com,24,0,219,100.0,1.0,0.5229071,0.065452714,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,565,335,1,rasmussenreports,100.0,100.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,20,1,8,76,0,25,1,True
https://live-3rivers-fcu-101.web.app,36,live-3rivers-fcu-101.web.app,28,0,427,37.12174525,0.416666667,0.001502,0.040501613,3,1,0,0,0.0,19,0.528,4,0.111,0,0,0,5,0.139,1,8,88,0,0,4.166666667,4.166666667,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
https://www.cdeep.iitb.ac.in,27,www.cdeep.iitb.ac.in,20,0,127,100.0,0.461538462,0.0050842,0.060754091,2,3,0,0,0.0,12,0.444,0,0.0,0,0,0,3,0.111,1,314,979,1,cdeeptbac,0.0,0.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,18,3,8,5,13,15,1,True
https://i6q5xi.webwave.dev/,27,i6q5xi.webwave.dev,18,0,487,70.43534763,0.642857143,0.0009613,0.036244362,3,1,0,0,0.0,14,0.519,2,0.074,0,0,0,3,0.111,1,66,3018,1,i6q5xiwebwave,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,True
https://www.get-resto.com,24,www.get-resto.com,17,0,219,100.0,0.666666667,0.5229071,0.071276279,3,1,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1741,26824,1,get-resto,100.0,100.0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,52,28,37,91,0,114,1,True
https://www.ajmannews.ae,23,www.ajmannews.ae,16,0,488,100.0,1.0,0.0004267,0.058314692,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,2223,6636,1,jmnnews,0.0,0.0,1,0,1,1,0,1,0,3,0,1,1,1,0,0,0,0,1,213,10,21,2,3,36,1,True
https://www.islit.is,19,www.islit.is,12,0,598,100.0,1.0,0.0005417,0.057229322,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1406,344,1,slt,0.0,0.0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,14,1,3,222,1,11,1,True
https://www.indigitalworks.com,29,www.indigitalworks.com,22,0,219,100.0,1.0,0.5229071,0.056714036,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1623,25341,1,indigitalworks,100.0,100.0,1,1,1,0,0,1,0,3,0,1,1,1,0,1,1,0,1,21,17,27,137,12,81,1,True
https://www.colelab.org,22,www.colelab.org,15,0,329,100.0,1.0,0.0799628,0.068812546,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,2748,2642,1,colelab,100.0,100.0,1,0,1,0,0,1,1,3,0,1,0,1,0,0,1,0,1,49,2,14,7,1,239,1,True
https://www.plantily.com,23,www.plantily.com,16,0,219,100.0,1.0,0.5229071,0.055691687,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,353,8047,1,plantily,100.0,100.0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,12,9,13,32,0,34,1,True
https://www.taeckjangphoto.com,29,www.taeckjangphoto.com,22,0,219,100.0,1.0,0.5229071,0.060736052,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,194,998,1,taeckjangphoto,100.0,100.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,17,1,6,1,0,4,1,True
https://www.luxuriousdestinationweddings.com,43,www.luxuriousdestinationweddings.com,36,0,219,100.0,1.0,0.5229071,0.05590636,3,1,0,0,0.0,30,0.698,0,0.0,0,0,0,1,0.023,1,873,3381,1,luxuriousdestinationweddings,100.0,100.0,1,1,0,1,0,0,0,2,0,1,0,1,1,0,0,0,1,41,4,13,129,0,141,1,True
https://www.rowmaninternational.com,34,www.rowmaninternational.com,27,0,219,100.0,1.0,0.5229071,0.067653368,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,871,399,1,rowmaninternational,100.0,100.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,30,3,8,44,10,67,1,True
https://www.grantsearcey.com,27,www.grantsearcey.com,20,0,219,100.0,1.0,0.5229071,0.066030746,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,9604,4961,1,grantsearcey,100.0,100.0,1,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,165,3,20,310,1,17,1,True
https://restrictedaccount.start.page/,36,restrictedaccount.start.page,28,0,884,54.39426523,0.782608696,0.0001446,0.063190108,4,1,0,0,0.0,26,0.722,0,0.0,0,0,0,2,0.056,1,162,391,1,restrictedaccountstart,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,True
https://www.a2zpsychology.com,28,www.a2zpsychology.com,21,0,219,100.0,0.923076923,0.5229071,0.049602838,3,1,0,0,0.0,14,0.5,1,0.036,0,0,0,1,0.036,1,484,1936,1,a2zpsychology,100.0,100.0,0,1,0,0,0,1,26,0,0,1,1,1,0,0,1,0,1,4,3,6,3,1,32,1,True
https://www.clearshield.co.za,28,www.clearshield.co.za,21,0,488,100.0,0.857142857,0.0018398,0.059591683,2,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,215,2660,1,clearshieldco,0.0,0.0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,22,3,6,0,0,8,1,True
https://www.mexicanhistory.org,29,www.mexicanhistory.org,22,0,329,100.0,1.0,0.0799628,0.06065354,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1387,823,1,mexicanhisty,0.0,0.0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,39,0,6,0,0,149,1,True
https://www.dyalog.com,21,www.dyalog.com,14,0,219,100.0,1.0,0.5229071,0.059244752,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,599,328,1,dyalog,100.0,100.0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,75,3,7,65,0,82,1,True
https://www.st-annes.ox.ac.uk,28,www.st-annes.ox.ac.uk,21,0,380,100.0,0.428571429,0.028555,0.06206373,2,3,0,0,0.0,12,0.429,0,0.0,0,0,0,4,0.143,1,369,8099,1,st-annesoxac,0.0,0.0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,10,9,16,84,1,86,1,True
https://www.rocketbuilder.com,28,www.rocketbuilder.com,21,0,219,100.0,1.0,0.5229071,0.061047386,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,722,412,1,rocketbuilder,100.0,100.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,7,2,6,7,0,7,1,True
https://www.brewer-world.com,27,www.brewer-world.com,20,0,219,100.0,0.583333333,0.5229071,0.058505921,3,1,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,2119,8047,1,brewer-world,100.0,100.0,0,1,1,0,0,0,0,2,0,1,1,1,0,0,0,0,1,67,35,57,315,10,338,1,True
https://www.lavan.com.au,23,www.lavan.com.au,16,0,275,100.0,0.666666667,0.0100856,0.065873488,2,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,515,228,1,lvncom,0.0,0.0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,1,17,11,5,78,0,9,1,True
https://www.rawstory.com,23,www.rawstory.com,16,0,219,100.0,1.0,0.5229071,0.061844265,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,7257,66975,1,rawstory,100.0,100.0,0,0,1,1,1,1,0,10,0,1,1,1,0,1,1,0,1,258,1,29,207,0,206,1,True
https://www.uniquetouchinc.com,29,www.uniquetouchinc.com,22,0,219,100.0,1.0,0.5229071,0.058154633,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,6305,22382,1,uniquetouchinc,100.0,100.0,1,0,1,0,0,1,0,4,0,1,0,0,0,0,0,0,0,16,4,8,0,0,8,1,True
https://www.muzeum-kunovice.cz,29,www.muzeum-kunovice.cz,22,0,713,100.0,0.6,0.0036307,0.053254709,2,1,0,0,0.0,15,0.517,0,0.0,0,0,0,2,0.069,1,479,4127,1,muzeum-kunovie,0.0,0.0,0,1,1,0,0,0,0,2,0,1,1,0,1,0,0,0,1,37,13,17,87,1,85,1,True
